Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
1836,3043174,78274.0,1911,1,100,47.7,3.1,0.4,37.44,40.745971000000004,-73.992295,5.0,95.0,4.92870191133357,3.622739651609391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,3072455,53784.0,1931,1,100,71.3,3.5,0.0,80.12,40.662742,-73.94470799999999,9.0,329.0,5.457881936219375,4.383525510797617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,4038880,203436.0,1922,1,100,55.9,3.3,0.4,24.01,40.792081,-73.977241,7.0,179.0,6.334344780024526,3.178470410233162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387,2741535,92768.0,1987,1,100,99.4,8.4,0.7,89.44,40.612691999999996,-73.961598,14.0,542.0,5.841803772553575,4.493568009406789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,3527430,207887.0,1963,1,100,98.1,13.8,,,40.749254,-73.97261,6.0,88.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,3448538,449355.0,1921,1,100,100.8,12.8,,,40.708356,-74.014814,1.0,13.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,2672623,144834.0,2002,1,100,89.7,13.3,,37.59,40.755005,-73.966858,6.0,98.0,,3.6267380575760866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,2815138,70280.0,1890,1,100,7.7,2.1,0.0,5.62,40.755117999999996,-73.980754,5.0,96.0,0.26236426446749106,1.7263316639055997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,2961868,222000.0,1935,1,100,54.9,3.1,0.4,32.82,40.63494,-73.966089,14.0,526.0,6.445561076627883,3.4910380856619447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,2926644,65700.0,1935,1,100,83.1,3.6,0.1,88.74,,,,,5.943324171780047,4.4857107459507635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,4047016,534244.0,1976,1,85,113.6,10.3,,104.73,40.761275,-73.969938,5.0,11203.0,,4.651385609785055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,4929113,119013.0,1928,1,100,99.8,8.4,0.8,124.37,40.865415000000006,-73.86774799999999,11.0,33202.0,6.108358298579481,4.82326099366565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7957,4495699,124492.0,1935,2,100,87.7,3.8,0.7,53.51,40.871924,-73.890225,7.0,40701.0,6.199697485686437,3.979868552323213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,2815693,81030.0,1926,1,100,69.0,3.8,0.0,37.34,40.793116,-73.968161,7.0,181.0,5.81740873473106,3.6200651381135764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,2670742,124648.0,1929,1,100,61.9,6.3,0.2,,40.779414,-73.957249,8.0,14801.0,5.846727750641299,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13345,2747160,64716.0,1931,1,100,88.8,3.9,0.8,54.44,,,,,5.554508771908447,3.9970991777832654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,2680981,90426.0,1987,1,100,56.3,4.3,0.4,14.31,40.699799,-73.995611,2.0,1.0,5.281679725395013,2.6609585935683597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14683,2797954,64920.0,1932,1,100,80.0,3.7,0.7,,,,,,5.446306244261486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,4046046,54854.0,2013,1,100,71.0,7.3,0.5,56.7,40.655121,-73.873052,5.0,1070.0,4.73795129722191,4.037774210733707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6123,3501420,78318.0,1923,1,100,108.4,6.2,,25.03,40.862427000000004,-73.929087,12.0,285.0,6.242028693998184,3.2200751054436827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,4405697,232631.0,1956,1,100,116.7,8.1,0.0,54.99,,,,,7.131538625583686,4.007151350519723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12032,2615087,179575.0,1984,1,100,46.3,10.4,0.1,18.28,,,,,4.6443908991413725,2.905807566026004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,2712454,268106.0,1984,1,100,80.2,19.0,,18.37,40.757943,-73.971322,5.0,100.0,,2.9107188992270343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11002,3520095,65952.0,1953,1,100,16.3,4.8,,,40.634155,-74.02480600000001,10.0,68.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12323,2741649,202800.0,1979,1,100,80.3,4.2,0.7,55.13,,,,,6.5641375742000525,4.009694032601592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12567,4410709,110000.0,1927,1,100,119.6,4.1,1.1,132.16,,,,,6.430203231979072,4.884013309772668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12738,2799466,71000.0,1956,1,100,88.8,5.1,0.8,159.02,,,,,5.589866950526307,5.069029980473338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,2811671,107668.0,1977,1,100,177.3,5.7,1.6,89.59,40.87696,-73.836309,12.0,46202.0,6.799167338565238,4.495243706609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14689,2715840,171935.0,1984,1,100,57.9,2.9,0.5,,40.638279,-74.073756,1.0,3.0,6.5384292174898455,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,4401433,100124.0,1920,1,100,71.0,10.3,,24.34,40.721858000000005,-74.007082,1.0,33.0,5.402677381872279,3.1921210875593813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11938,5803913,126438.0,2013,1,95,65.6,8.4,0.4,,40.577273,-73.958991,13.0,61002.0,5.4053764388414445,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,4402529,51284.0,1900,1,100,94.5,16.0,0.4,17.07,40.735319,-73.99165,5.0,52.0,4.746669748261791,2.837322536806349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,4947652,84530.0,1925,1,100,72.5,3.6,0.7,31.62,40.674831,-73.969061,8.0,207.0,5.672979565501156,3.453789831781326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11066,4907551,59148.0,1940,1,90,90.4,3.1,0.9,,40.623373,-74.026174,10.0,138.0,5.520660597691477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2802219,145708.0,1920,8,100,71.7,4.2,0.6,31.27,40.824227,-73.939223,10.0,234.0,6.194813471094013,3.44265917146975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,2591226,480831.0,1915,1,100,95.5,13.0,0.0,,40.711870000000005,-74.008217,1.0,21.0,7.4414376848910555,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9869,5936361,241764.0,2012,1,100,59.8,6.4,0.4,26.12,40.717754,-73.95316899999999,1.0,519.0,6.07970433595739,3.2627013044082305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,2750294,59000.0,1960,1,100,80.5,6.1,0.6,42.05,40.873032,-73.87625899999999,7.0,425.0,5.221976133291314,3.738859386418957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13174,2792562,127587.0,1990,1,100,30.5,4.9,0.2,2.21,,,,,4.550714000192032,0.7929925155296614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105,3050376,290000.0,1963,1,100,200.2,8.7,1.0,,,,,,8.035440815135955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9819,4929187,57033.0,2005,1,100,74.3,12.4,0.3,204.04,40.686415000000004,-73.97149300000001,2.0,181.0,4.486386649998124,5.318316053054725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,2811850,105000.0,1850,1,100,146.8,43.0,,,40.674471999999994,-74.016295,6.0,53.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,2721296,60879.0,1928,1,100,87.8,3.4,0.8,94.85,40.882536,-73.882801,7.0,421.0,5.65669086712235,4.552296696381023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,2683328,399613.0,1950,1,100,97.7,17.7,,,40.7618,-73.972706,5.0,11202.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2780716,710600.0,1961,1,100,73.4,21.5,,,40.80709,-73.960847,9.0,20101.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,4398448,56949.0,1911,1,100,73.8,4.5,0.0,35.27,40.784076,-73.97252399999999,7.0,169.0,5.5020742040620565,3.563032744247961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,5867578,865759.0,1962,1,100,95.2,18.2,0.1,42.38,40.760374,-73.981533,5.0,131.0,6.15888394964983,3.746676552840153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,4393079,940000.0,1935,1,25,86.5,21.6,0.0,0.0,40.728877000000004,-74.010687,2.0,37.0,2.5572273113676265,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14928,2630968,246848.0,1969,1,100,61.9,4.4,0.5,,40.564817,-74.11099399999999,3.0,12806.0,5.716369590161673,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,2648305,198347.0,1951,1,100,81.2,16.6,,15.6,40.764193,-73.970644,8.0,11401.0,,2.747270914255491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,3278401,71250.0,1910,1,100,60.2,17.0,0.0,,40.746786,-73.984651,5.0,74.0,1.3862943611198906,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,3264953,325216.0,2000,1,100,133.1,16.3,0.1,70.98,40.762164,-73.983575,5.0,131.0,4.447346100794524,4.2623981472183505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,5029852,111310.0,1916,1,100,102.9,6.4,0.0,20.2,40.762122999999995,-73.970389,5.0,11202.0,6.515749190558129,3.005682604407159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,2665253,52070.0,1920,1,100,105.0,4.7,0.9,,40.826159999999994,-73.945801,9.0,231.0,5.497987561676604,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,5846139,103429.0,2007,1,90,88.4,16.4,0.3,43.11,40.759865999999995,-73.978385,5.0,104.0,5.182906515036709,3.763754988759043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2238727,129135.0,1913,1,100,75.2,16.7,0.2,25.1,40.719281,-74.00001400000001,2.0,45.0,4.8782461060505105,3.2228678461377385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,2820353,55680.0,1927,1,100,92.2,6.0,0.7,148.82,40.881713,-73.881013,7.0,421.0,5.407171771460119,5.002737521969115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,4043067,157652.0,2004,1,100,90.9,9.3,0.6,,40.821431,-73.915289,1.0,69.0,6.224756429474007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,2815208,51040.0,1929,1,100,70.9,3.4,0.5,,40.870119,-73.865262,12.0,338.0,5.1515559851526325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,5831749,68630.0,2005,1,100,70.4,6.0,0.5,44.91,40.854729999999996,-73.935446,12.0,271.0,5.163070217140011,3.8046604870996465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2408444,183913.0,1923,1,75,43.2,9.0,0.0,13.0,40.742795,-73.98445,5.0,68.0,5.31566600488265,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,5029799,50742.0,1926,1,100,43.4,10.0,0.1,,40.8204,-73.954841,9.0,22301.0,3.254242968705492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,2676435,683289.0,1987,1,95,142.1,23.5,0.1,,40.705486,-74.007874,1.0,7.0,5.113793386198882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10523,2798131,71282.0,1936,1,100,121.8,3.5,1.2,,40.653307,-73.960573,14.0,50803.0,6.028037527338822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,2884640,57600.0,1941,1,100,22.9,4.3,0.1,123.95,40.849117,-73.90822,5.0,23301.0,3.1570004211501135,4.819878258481199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,2649988,70961.0,1926,1,100,70.9,4.0,0.6,90.99,40.830324,-73.92226600000001,4.0,195.0,5.406274508053129,4.5107496103686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10642,3856187,58272.0,1931,1,100,68.4,3.0,0.6,82.17,40.645669,-73.962347,14.0,512.0,5.344723739362192,4.408790271943096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,4922140,53900.0,1935,1,100,92.8,1.1,0.1,,40.863287,-73.902893,7.0,265.0,5.856503561673865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,2975746,58300.0,1920,1,100,51.6,3.0,0.5,30.81,40.796707,-73.97258000000001,7.0,187.0,4.9670316566141235,3.4278393126085764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,2604497,62500.0,1927,1,100,72.7,3.4,0.6,63.98,40.578106,-73.954789,13.0,61004.0,5.334167019441734,4.158570534521372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,4952352,260540.0,1979,1,100,96.1,6.9,0.1,39.68,40.753118,-73.97208499999999,6.0,90.0,7.156800467819,3.6808472824166723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,4935092,60648.0,1928,1,100,106.2,,,,40.746786,-73.98575500000001,5.0,74.0,5.556055562626746,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13952,4940503,58089.0,1962,1,95,96.7,5.4,0.8,110.35,,,,,5.479805242593414,4.703657132702745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11404,4115035,76770.0,1963,1,100,88.2,4.5,0.8,,40.611579,-73.956877,14.0,544.0,5.699439725222064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,4134234,96822.0,1935,1,100,60.8,12.7,0.2,,40.726865000000004,-73.995548,2.0,5502.0,4.472780997942346,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6730,2774227,79440.0,1930,1,100,75.3,3.1,0.7,,40.834171000000005,-73.92571600000001,4.0,193.0,5.892748574168825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013,2813397,56448.0,1931,1,100,15.4,,,,40.707384000000005,-73.930099,1.0,453.0,3.449987545831587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13224,3667918,68517.0,1948,1,100,46.8,2.5,0.1,,,,,,5.183467524869095,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10099,4405051,71326.0,1990,1,100,62.8,3.9,0.5,60.11,40.691517,-73.923668,4.0,395.0,5.2235938203521,4.09617621705107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,3129226,50800.0,1930,1,100,86.6,,,,40.861863,-73.891807,5.0,39902.0,2.341805806147327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
